Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Mar-19,Murder,Solved,Waltham Forest,White
1,45 to 54,Female Victim,"Physical Assault, no weapon",0,Mar-19,Murder,Solved,Wandsworth,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Mar-19,Murder,Solved,Hammersmith & Fulham,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Mar-19,Murder,Solved,Hammersmith & Fulham,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Mar-19,Murder,Unsolved,Hounslow,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Mar-19,Murder,Solved,Harrow,Asian
1,25 to 34,Male Victim,Shooting,0,Mar-19,Murder,Solved,Lambeth,Black
1,65 and over,Female Victim,Not known/Not Recorded,0,Mar-19,Murder,Solved,Kensington & Chelsea,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Mar-19,Murder,Solved,Westminster,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Mar-19,Murder,Solved,Lambeth,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Apr-19,Murder,Unsolved,Camden,Black
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Apr-19,Murder,Solved,Waltham Forest,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Apr-19,Murder,Unsolved,Newham,Asian
1,65 and over,Male Victim,Other Methods of Killing,1,Apr-19,Murder,Unsolved,Barnet,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Apr-19,Murder,Solved,Hackney,Black
1,25 to 34,Male Victim,Other Methods of Killing,0,Apr-19,Murder,Solved,Brent,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Apr-19,Murder,Unsolved,Redbridge,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Apr-19,Murder,Solved,Brent,Black
1,0 to 12,Female Victim,Not known/Not Recorded,0,Apr-19,Murder,Unsolved,Southwark,Black
1,35 to 44,Female Victim,Blunt Implement,1,Apr-19,Murder,Solved,Tower Hamlets,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Apr-19,Murder,Solved,Hackney,Black
1,35 to 44,Female Victim,Blunt Implement,0,Apr-19,Murder,Solved,Newham,Asian
1,25 to 34,Female Victim,Blunt Implement,0,Apr-19,Murder,Solved,Newham,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,May-19,Murder,Solved,Hackney,Black
1,65 and over,Male Victim,Not known/Not Recorded,0,May-19,Murder,Unsolved,Enfield,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,May-19,Murder,Solved,Southwark,Black
1,45 to 54,Male Victim,Other Methods of Killing,0,May-19,Murder,Solved,Waltham Forest,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,May-19,Murder,Solved,Hounslow,Asian
1,45 to 54,Male Victim,Knife or Sharp Implement,0,May-19,Murder,Solved,Lewisham,Not Reported/Not known
1,65 and over,Female Victim,Knife or Sharp Implement,1,May-19,Murder,Solved,Kensington & Chelsea,White
1,65 and over,Male Victim,Knife or Sharp Implement,1,May-19,Murder,Solved,Kensington & Chelsea,White
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,May-19,Murder,Solved,Wandsworth,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,May-19,Murder,Solved,Tower Hamlets,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,May-19,Murder,Unsolved,Newham,White
1,55 to 64,Male Victim,Other Methods of Killing,0,May-19,Murder,Solved,Newham,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jun-19,Murder,Solved,Haringey,White
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,Jun-19,Murder,Solved,Islington,White
1,35 to 44,Male Victim,Other Methods of Killing,0,Jun-19,Murder,Solved,Wandsworth,White
1,13 to 19,Male Victim,Shooting,0,Jun-19,Murder,Unsolved,Greenwich,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jun-19,Murder,Solved,Wandsworth,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jun-19,Murder,Solved,Tower Hamlets,White
1,35 to 44,Male Victim,Other Methods of Killing,0,Jun-19,Manslaughter,Solved,Ealing,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jun-19,Murder,Solved,Newham,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jun-19,Murder,Solved,Barnet,Black
1,25 to 34,Male Victim,Shooting,0,Jun-19,Murder,Unsolved,Hounslow,White
1,35 to 44,Male Victim,Other Methods of Killing,0,Jun-19,Murder,Solved,Redbridge,White
1,65 and over,Male Victim,"Physical Assault, no weapon",0,Jun-19,Manslaughter,Solved,Havering,White
1,55 to 64,Female Victim,Not known/Not Recorded,0,Jun-19,Murder,Unsolved,Lewisham,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jun-19,Murder,Solved,Hammersmith & Fulham,Black
1,35 to 44,Male Victim,Other Methods of Killing,0,Jun-19,Murder,Solved,Hammersmith & Fulham,White
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Jun-19,Murder,Solved,Croydon,Black
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,Jun-19,Murder,Unsolved,Lambeth,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jun-19,Murder,Solved,Newham,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jun-19,Murder,Solved,Southwark,Black
1,0 to 12,Male Victim,Knife or Sharp Implement,0,Jul-19,Murder,Solved,Croydon,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jul-19,Murder,Solved,Wandsworth,Black
1,25 to 34,Male Victim,Shooting,0,Jul-19,Murder,Solved,Brent,Black
1,25 to 34,Male Victim,Shooting,0,Jul-19,Murder,Solved,Waltham Forest,White
1,25 to 34,Male Victim,Shooting,0,Jul-19,Murder,Solved,Brent,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jul-19,Murder,Solved,Greenwich,Black
1,0 to 12,Male Victim,Not known/Not Recorded,0,Jul-19,Murder,Solved,Southwark,Not Reported/Not known
1,65 and over,Female Victim,Knife or Sharp Implement,1,Jul-19,Murder,Solved,Richmond Upon Thames,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jul-19,Murder,Unsolved,Croydon,Black
1,55 to 64,Male Victim,Other Methods of Killing,0,Jul-19,Murder,Solved,Islington,White
1,55 to 64,Male Victim,Knife or Sharp Implement,1,Jul-19,Murder,Solved,Richmond Upon Thames,Asian
1,20 to 24,Male Victim,Shooting,0,Jul-19,Murder,Unsolved,Enfield,Black
1,55 to 64,Female Victim,Blunt Implement,0,Jul-19,Murder,Solved,Bromley,White
1,35 to 44,Male Victim,Other Methods of Killing,0,Jul-19,Murder,Unsolved,Hillingdon,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jul-19,Murder,Solved,Camden,Black
1,20 to 24,Male Victim,Other Methods of Killing,0,Jul-19,Murder,Solved,Kingston Upon Thames,White
1,65 and over,Female Victim,Blunt Implement,0,Aug-19,Murder,Solved,Haringey,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Aug-19,Murder,Solved,Camden,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Aug-19,Murder,Solved,Lambeth,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Aug-19,Murder,Solved,Hammersmith & Fulham,Black
1,65 and over,Male Victim,Knife or Sharp Implement,0,Aug-19,Murder,Solved,Ealing,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Aug-19,Murder,Solved,Newham,White
1,0 to 12,Male Victim,Other Methods of Killing,0,Aug-19,Murder,Solved,Wandsworth,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Aug-19,Murder,Solved,Lambeth,White
1,25 to 34,Female Victim,Knife or Sharp Implement,0,Aug-19,Murder,Solved,Redbridge,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Aug-19,Murder,Solved,Haringey,Black
1,35 to 44,Female Victim,Blunt Implement,0,Aug-19,Murder,Solved,Hackney,Black
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Sep-19,Murder,Solved,Lambeth,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Sep-19,Murder,Solved,Newham,Black
1,20 to 24,Male Victim,Shooting,0,Sep-19,Murder,Unsolved,Camden,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Sep-19,Murder,Solved,Westminster,Other.
1,20 to 24,Female Victim,Knife or Sharp Implement,0,Sep-19,Murder,Solved,Camden,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Sep-19,Murder,Unsolved,Camden,Black
1,0 to 12,Female Victim,"Physical Assault, no weapon",0,Sep-19,Murder,Solved,Redbridge,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Sep-19,Murder,Solved,Enfield,Black
1,25 to 34,Male Victim,Shooting,0,Sep-19,Murder,Solved,Haringey,White
1,55 to 64,Female Victim,Blunt Implement,0,Sep-19,Murder,Solved,Ealing,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Sep-19,Murder,Solved,Ealing,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Sep-19,Murder,Solved,Ealing,Not Reported/Not known
1,45 to 54,Female Victim,Knife or Sharp Implement,1,Sep-19,Murder,Solved,Enfield,Black
1,20 to 24,Female Victim,Knife or Sharp Implement,1,Oct-19,Murder,Solved,Brent,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Oct-19,Murder,Solved,Newham,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Oct-19,Murder,Solved,Southwark,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Oct-19,Murder,Solved,Bexley,White
1,0 to 12,Male Victim,"Physical Assault, no weapon",0,Oct-19,Murder,Solved,Croydon,Black
1,45 to 54,Female Victim,Knife or Sharp Implement,0,Oct-19,Murder,Unsolved,Greenwich,White
1,35 to 44,Female Victim,Other Methods of Killing,1,Oct-19,Murder,Solved,Southwark,White
1,55 to 64,Female Victim,Other Methods of Killing,0,Oct-19,Murder,Solved,Islington,Black
1,25 to 34,Male Victim,Other Methods of Killing,0,Oct-19,Murder,Solved,Bexley,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Oct-19,Murder,Solved,Enfield,Black
1,55 to 64,Male Victim,Blunt Implement,0,Nov-19,Murder,Solved,Redbridge,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Nov-19,Murder,Solved,Hillingdon,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Nov-19,Murder,Solved,Redbridge,Asian
1,35 to 44,Male Victim,Shooting,0,Nov-19,Murder,Solved,Tower Hamlets,Asian
1,0 to 12,Male Victim,Not known/Not Recorded,0,Nov-19,Infanticide,Unsolved,Harrow,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Nov-19,Murder,Solved,Tower Hamlets,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Nov-19,Murder,Solved,Ealing,Other.
1,35 to 44,Male Victim,"Physical Assault, no weapon",0,Nov-19,Murder,Unsolved,Brent,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Nov-19,Murder,Solved,Redbridge,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Dec-19,Murder,Solved,Hackney,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Dec-19,Murder,Solved,Lewisham,Black
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Dec-19,Murder,Unsolved,Ealing,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Dec-19,Murder,Solved,Kensington & Chelsea,Other.
1,35 to 44,Male Victim,Not known/Not Recorded,0,Dec-19,Murder,Unsolved,Havering,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Dec-19,Murder,Solved,Haringey,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Dec-19,Murder,Solved,Brent,White
1,45 to 54,Male Victim,Knife or Sharp Implement,1,Dec-19,Murder,Solved,Barking & Dagenham,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Dec-19,Murder,Solved,Croydon,Black
1,35 to 44,Male Victim,Other Methods of Killing,0,Dec-19,Murder,Solved,Kingston Upon Thames,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Dec-19,Murder,Solved,Hounslow,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Dec-19,Murder,Solved,Barnet,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Dec-19,Murder,Solved,Waltham Forest,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Dec-19,Murder,Unsolved,Newham,Black
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Dec-19,Murder,Solved,Croydon,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Dec-19,Murder,Solved,Barnet,White
1,35 to 44,Male Victim,Shooting,0,Dec-19,Murder,Solved,Wandsworth,White
1,45 to 54,Male Victim,Other Methods of Killing,0,Dec-19,Murder,Solved,Bexley,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Jan-20,Murder,Solved,Richmond Upon Thames,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jan-20,Murder,Solved,Islington,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Jan-20,Murder,Solved,Croydon,White
1,0 to 12,Male Victim,Other Methods of Killing,0,Jan-20,Infanticide,Unsolved,Ealing,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jan-20,Murder,Unsolved,Redbridge,Asian
1,45 to 54,Female Victim,Other Methods of Killing,0,Jan-20,Murder,Solved,Barnet,Asian
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jan-20,Murder,Unsolved,Redbridge,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jan-20,Murder,Unsolved,Redbridge,Asian
1,55 to 64,Female Victim,Blunt Implement,1,Jan-20,Murder,Solved,Waltham Forest,White
1,65 and over,Male Victim,Knife or Sharp Implement,0,Jan-20,Murder,Solved,Hackney,White
1,45 to 54,Male Victim,Shooting,0,Jan-20,Murder,Solved,Westminster,White
1,35 to 44,Male Victim,Blunt Implement,0,Feb-20,Murder,Solved,Greenwich,Asian
1,45 to 54,Male Victim,Blunt Implement,0,Feb-20,Murder,Solved,Kensington & Chelsea,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Feb-20,Murder,Solved,Brent,Black
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,Feb-20,Manslaughter,Solved,Southwark,White
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Feb-20,Murder,Solved,Waltham Forest,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Feb-20,Murder,Solved,Croydon,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Feb-20,Murder,Solved,Kingston Upon Thames,Not Reported/Not known
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Mar-20,Murder,Solved,Barnet,Black
1,25 to 34,Male Victim,"Physical Assault, no weapon",0,Mar-20,Murder,Solved,Hillingdon,White
1,13 to 19,Male Victim,Blunt Implement,0,Mar-20,Murder,Solved,Newham,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Mar-20,Murder,Solved,Redbridge,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Mar-20,Murder,Solved,Croydon,Black
1,65 and over,Female Victim,Blunt Implement,1,Mar-20,Murder,Solved,Southwark,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Mar-20,Murder,Solved,Lewisham,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Mar-20,Murder,Solved,Greenwich,White
1,55 to 64,Female Victim,Blunt Implement,1,Mar-20,Murder,Solved,Hackney,White
1,35 to 44,Female Victim,Knife or Sharp Implement,0,Mar-20,Murder,Solved,Newham,Asian
1,25 to 34,Male Victim,Shooting,0,Mar-20,Murder,Solved,Enfield,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Mar-20,Murder,Solved,Squads etc,White
1,35 to 44,Female Victim,Blunt Implement,0,Mar-20,Murder,Solved,Squads etc,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Apr-20,Murder,Solved,Waltham Forest,White
1,65 and over,Female Victim,Knife or Sharp Implement,0,Apr-20,Murder,Solved,Lambeth,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Apr-20,Murder,Solved,Lambeth,White
1,55 to 64,Female Victim,Blunt Implement,1,Apr-20,Murder,Solved,Enfield,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Apr-20,Murder,Solved,Wandsworth,White
1,35 to 44,Female Victim,Other Methods of Killing,1,Apr-20,Murder,Solved,Brent,Black
1,55 to 64,Male Victim,Not known/Not Recorded,0,Apr-20,Murder,Unsolved,Waltham Forest,White
1,25 to 34,Male Victim,"Physical Assault, no weapon",0,Apr-20,Murder,Solved,Hackney,Black
1,0 to 12,Male Victim,Knife or Sharp Implement,0,Apr-20,Murder,Solved,Redbridge,Asian
1,35 to 44,Male Victim,"Physical Assault, no weapon",0,Apr-20,Murder,Solved,Hillingdon,Asian
1,0 to 12,Female Victim,Knife or Sharp Implement,0,Apr-20,Murder,Solved,Redbridge,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Apr-20,Murder,Solved,Newham,Black
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,May-20,Manslaughter,Solved,Wandsworth,White
1,65 and over,Male Victim,Blunt Implement,0,May-20,Murder,Solved,Islington,White
1,25 to 34,Male Victim,Knife or Sharp Implement,1,May-20,Murder,Solved,Hammersmith & Fulham,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,May-20,Murder,Unsolved,Southwark,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,May-20,Murder,Solved,Haringey,Black
1,0 to 12,Female Victim,Not known/Not Recorded,0,May-20,Murder,Solved,Lambeth,Black
1,25 to 34,Male Victim,Shooting,0,May-20,Murder,Solved,Haringey,Black
1,35 to 44,Male Victim,"Physical Assault, no weapon",1,May-20,Manslaughter,Unsolved,Redbridge,Black
1,20 to 24,Male Victim,Shooting,0,Jun-20,Murder,Unsolved,Hackney,Black
1,25 to 34,Female Victim,Knife or Sharp Implement,0,Jun-20,Murder,Solved,Brent,Black
1,45 to 54,Female Victim,Knife or Sharp Implement,0,Jun-20,Murder,Solved,Brent,Black
1,20 to 24,Male Victim,Shooting,0,Jun-20,Murder,Unsolved,Hammersmith & Fulham,Black
1,55 to 64,Female Victim,Knife or Sharp Implement,1,Jun-20,Murder,Solved,Lewisham,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Jun-20,Murder,Solved,Haringey,White
1,25 to 34,Male Victim,Shooting,0,Jun-20,Murder,Solved,Sutton,Black
1,35 to 44,Male Victim,"Physical Assault, no weapon",0,Jun-20,Murder,Solved,Bexley,White
1,0 to 12,Female Victim,Knife or Sharp Implement,0,Jun-20,Murder,Solved,Merton,Asian
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jul-20,Murder,Unsolved,Croydon,White
1,20 to 24,Male Victim,Shooting,0,Jul-20,Murder,Solved,Islington,Black
1,65 and over,Male Victim,Other Methods of Killing,0,Jul-20,Manslaughter,Solved,Tower Hamlets,White
1,20 to 24,Female Victim,Knife or Sharp Implement,1,Jul-20,Murder,Solved,Greenwich,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jul-20,Murder,Solved,Southwark,Black
1,35 to 44,Male Victim,Shooting,0,Jul-20,Murder,Solved,Bromley,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jul-20,Murder,Solved,Lambeth,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jul-20,Murder,Unsolved,Westminster,Asian
1,25 to 34,Male Victim,Shooting,0,Jul-20,Murder,Solved,Brent,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jul-20,Murder,Solved,Enfield,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jul-20,Murder,Solved,Brent,White
1,55 to 64,Male Victim,Knife or Sharp Implement,1,Jul-20,Murder,Solved,Ealing,Black
1,0 to 12,Male Victim,Not known/Not Recorded,0,Jul-20,Murder,Unsolved,Bexley,White
1,0 to 12,Male Victim,Knife or Sharp Implement,0,Jul-20,Murder,Solved,Brent,White
1,35 to 44,Female Victim,Other Methods of Killing,0,Jul-20,Murder,Solved,Sutton,White
1,25 to 34,Male Victim,Other Methods of Killing,0,Jul-20,Murder,Solved,Bromley,White
1,65 and over,Male Victim,Blunt Implement,0,Jul-20,Murder,Solved,Hounslow,Not Reported/Not known
1,55 to 64,Male Victim,Blunt Implement,0,Jul-20,Murder,Solved,Camden,Black
1,25 to 34,Male Victim,Shooting,0,Jul-20,Murder,Solved,Enfield,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jul-20,Murder,Solved,Hounslow,Asian
1,35 to 44,Female Victim,Knife or Sharp Implement,0,Aug-20,Murder,Solved,Enfield,Black
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Aug-20,Murder,Solved,Barking & Dagenham,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Aug-20,Murder,Unsolved,Westminster,Black
1,25 to 34,Male Victim,Shooting,0,Aug-20,Murder,Unsolved,Brent,Black
1,0 to 12,Male Victim,Other Methods of Killing,0,Aug-20,Murder,Unsolved,Tower Hamlets,White
1,0 to 12,Male Victim,"Physical Assault, no weapon",0,Aug-20,Murder,Solved,Ealing,White
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Aug-20,Manslaughter,Solved,Ealing,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Aug-20,Murder,Solved,Lambeth,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Aug-20,Murder,Solved,Waltham Forest,Asian
1,65 and over,Male Victim,"Physical Assault, no weapon",0,Aug-20,Murder,Unsolved,Richmond Upon Thames,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Aug-20,Murder,Solved,Harrow,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Sep-20,Murder,Solved,Barnet,Black
1,65 and over,Male Victim,Knife or Sharp Implement,0,Sep-20,Murder,Solved,Hackney,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Sep-20,Murder,Solved,Lewisham,Black
1,65 and over,Female Victim,Knife or Sharp Implement,1,Sep-20,Murder,Solved,Bexley,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Sep-20,Murder,Solved,Brent,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Sep-20,Murder,Solved,Enfield,Asian
1,45 to 54,Male Victim,Other Methods of Killing,0,Sep-20,Murder,Solved,Barking & Dagenham,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Sep-20,Murder,Solved,Islington,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Sep-20,Murder,Solved,Lambeth,Black
1,20 to 24,Male Victim,Shooting,0,Sep-20,Murder,Solved,Merton,Black
1,45 to 54,Male Victim,Shooting,0,Sep-20,Murder,Solved,Croydon,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Oct-20,Murder,Solved,Merton,Black
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Oct-20,Murder,Unsolved,Hounslow,Asian
1,0 to 12,Male Victim,Knife or Sharp Implement,0,Oct-20,Murder,Unsolved,Hounslow,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Oct-20,Murder,Solved,Redbridge,White
1,20 to 24,Male Victim,Shooting,0,Oct-20,Murder,Solved,Hillingdon,Black
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Oct-20,Murder,Solved,Croydon,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Oct-20,Murder,Solved,Waltham Forest,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,1,Oct-20,Murder,Solved,Croydon,Black
1,0 to 12,Female Victim,Other Methods of Killing,0,Oct-20,Manslaughter,Solved,Hillingdon,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Oct-20,Murder,Solved,Wandsworth,White
1,35 to 44,Female Victim,Blunt Implement,1,Oct-20,Murder,Solved,Greenwich,White
1,45 to 54,Female Victim,"Physical Assault, no weapon",1,Oct-20,Murder,Solved,Kingston Upon Thames,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Nov-20,Murder,Solved,Westminster,Black
1,25 to 34,Male Victim,Shooting,0,Nov-20,Murder,Solved,Redbridge,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Nov-20,Murder,Solved,Brent,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Nov-20,Murder,Solved,Southwark,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Nov-20,Murder,Solved,Croydon,White
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Nov-20,Murder,Solved,Brent,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Nov-20,Murder,Solved,Lambeth,Not Reported/Not known
1,55 to 64,Male Victim,"Physical Assault, no weapon",1,Nov-20,Manslaughter,Solved,Hackney,Asian
1,55 to 64,Female Victim,Knife or Sharp Implement,1,Nov-20,Murder,Solved,Ealing,Asian
1,35 to 44,Male Victim,Knife or Sharp Implement,1,Nov-20,Murder,Solved,Enfield,Black
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Dec-20,Manslaughter,Unsolved,Greenwich,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Dec-20,Murder,Solved,Newham,Black
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Dec-20,Murder,Solved,Croydon,White
1,0 to 12,Female Victim,Other Methods of Killing,0,Dec-20,Murder,Solved,Hounslow,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Dec-20,Murder,Solved,Harrow,Black
1,45 to 54,Male Victim,Other Methods of Killing,0,Dec-20,Murder,Unsolved,Westminster,White
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,Dec-20,Manslaughter,Solved,Tower Hamlets,White
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Dec-20,Murder,Solved,Lambeth,Asian
1,0 to 12,Male Victim,Other Methods of Killing,0,Dec-20,Murder,Solved,Greenwich,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Dec-20,Murder,Solved,Newham,Black
1,65 and over,Female Victim,Knife or Sharp Implement,0,Jan-21,Murder,Solved,Lewisham,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jan-21,Murder,Solved,Redbridge,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Jan-21,Murder,Solved,Redbridge,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Jan-21,Murder,Solved,Brent,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jan-21,Murder,Solved,Merton,White
1,65 and over,Male Victim,Knife or Sharp Implement,1,Jan-21,Murder,Solved,Greenwich,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jan-21,Murder,Solved,Haringey,White
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Jan-21,Murder,Solved,Tower Hamlets,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jan-21,Murder,Solved,Islington,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Feb-21,Murder,Solved,Croydon,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Feb-21,Murder,Solved,Brent,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Feb-21,Murder,Solved,Hammersmith & Fulham,Black
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,Feb-21,Manslaughter,Solved,Greenwich,Black
